"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A01|||NR21C4aF1P0001","NR21-NG-C4a-Cass-0001_A01","A01","A","01","SeedNursumuNR21C4aF1P0001-1-1","NR21C4aF1P0001","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A02|||NR21C4aF1P0009","NR21-NG-C4a-Cass-0001_A02","A02","A","02","SeedNursumuNR21C4aF1P0009-9-1","NR21C4aF1P0009","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A03|||NR21C4aF1P0017","NR21-NG-C4a-Cass-0001_A03","A03","A","03","SeedNursumuNR21C4aF1P0017-17-1","NR21C4aF1P0017","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A04|||NR21C4aF1P0025","NR21-NG-C4a-Cass-0001_A04","A04","A","04","SeedNursumuNR21C4aF1P0025-25-1","NR21C4aF1P0025","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A05|||NR21C4aF1P0033","NR21-NG-C4a-Cass-0001_A05","A05","A","05","SeedNursumuNR21C4aF1P0033-33-1","NR21C4aF1P0033","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A06|||NR21C4aF1P0041","NR21-NG-C4a-Cass-0001_A06","A06","A","06","SeedNursumuNR21C4aF1P0041-41-1","NR21C4aF1P0041","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A07|||NR21C4aF1P0049","NR21-NG-C4a-Cass-0001_A07","A07","A","07","SeedNursumuNR21C4aF1P0049-49-1","NR21C4aF1P0049","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A08|||NR21C4aF1P0057","NR21-NG-C4a-Cass-0001_A08","A08","A","08","SeedNursumuNR21C4aF1P0057-57-1","NR21C4aF1P0057","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A09|||NR21C4aF1P0065","NR21-NG-C4a-Cass-0001_A09","A09","A","09","SeedNursumuNR21C4aF1P0065-65-1","NR21C4aF1P0065","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0001","1/26/2022","NR21-NG-C4a-Cass-0001_A10|||NR21C4aF1P0073","NR21-NG-C4a-Cass-0001_A10","A10","A","10","SeedNursumuNR21C4aF1P0073-73-1","NR21C4aF1P0073","","PRINCESS","NR21-NG-C4-Cass-0001","leaf","NA","NA","NA","0"
