"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A01|||NR21C4aF65P0013","NR21-NG-C4a-Cass-0007_A01","A01","A","01","SeedNursumuNR21C4aF65P0013-634-2","NR21C4aF65P0013","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A02|||NR21C4aF65P0021","NR21-NG-C4a-Cass-0007_A02","A02","A","02","SeedNursumuNR21C4aF65P0021-642-2","NR21C4aF65P0021","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A03|||NR21C4aF65P0029","NR21-NG-C4a-Cass-0007_A03","A03","A","03","SeedNursumuNR21C4aF65P0029-650-2","NR21C4aF65P0029","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A04|||NR21C4aF69P0009","NR21-NG-C4a-Cass-0007_A04","A04","A","04","SeedNursumuNR21C4aF69P0009-667-2","NR21C4aF69P0009","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A05|||NR21C4aF69P0017","NR21-NG-C4a-Cass-0007_A05","A05","A","05","SeedNursumuNR21C4aF69P0017-675-2","NR21C4aF69P0017","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A06|||NR21C4aF69P0025","NR21-NG-C4a-Cass-0007_A06","A06","A","06","SeedNursumuNR21C4aF69P0025-683-2","NR21C4aF69P0025","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A07|||NR21C4aF70P0001","NR21-NG-C4a-Cass-0007_A07","A07","A","07","SeedNursumuNR21C4aF70P0001-697-2","NR21C4aF70P0001","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A08|||NR21C4aF72P0002","NR21-NG-C4a-Cass-0007_A08","A08","A","08","SeedNursumuNR21C4aF72P0002-705-2","NR21C4aF72P0002","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A09|||NR21C4aF73P0004","NR21-NG-C4a-Cass-0007_A09","A09","A","09","SeedNursumuNR21C4aF73P0004-713-2","NR21C4aF73P0004","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A10|||NR21C4aF74P0001","NR21-NG-C4a-Cass-0007_A10","A10","A","10","SeedNursumuNR21C4aF74P0001-721-2","NR21C4aF74P0001","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A11|||NR21C4aF74P0009","NR21-NG-C4a-Cass-0007_A11","A11","A","11","SeedNursumuNR21C4aF74P0009-729-2","NR21C4aF74P0009","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_A12|||NR21C4aF79P0001","NR21-NG-C4a-Cass-0007_A12","A12","A","12","SeedNursumuNR21C4aF79P0001-737-2","NR21C4aF79P0001","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B01|||NR21C4aF65P0014","NR21-NG-C4a-Cass-0007_B01","B01","B","01","SeedNursumuNR21C4aF65P0014-635-2","NR21C4aF65P0014","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B02|||NR21C4aF65P0022","NR21-NG-C4a-Cass-0007_B02","B02","B","02","SeedNursumuNR21C4aF65P0022-643-2","NR21C4aF65P0022","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B03|||NR21C4aF66P0001","NR21-NG-C4a-Cass-0007_B03","B03","B","03","SeedNursumuNR21C4aF66P0001-651-2","NR21C4aF66P0001","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B04|||NR21C4aF69P0010","NR21-NG-C4a-Cass-0007_B04","B04","B","04","SeedNursumuNR21C4aF69P0010-668-2","NR21C4aF69P0010","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B05|||NR21C4aF69P0018","NR21-NG-C4a-Cass-0007_B05","B05","B","05","SeedNursumuNR21C4aF69P0018-676-2","NR21C4aF69P0018","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B06|||NR21C4aF69P0026","NR21-NG-C4a-Cass-0007_B06","B06","B","06","SeedNursumuNR21C4aF69P0026-684-2","NR21C4aF69P0026","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B07|||NR21C4aF70P0002","NR21-NG-C4a-Cass-0007_B07","B07","B","07","SeedNursumuNR21C4aF70P0002-698-2","NR21C4aF70P0002","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B08|||NR21C4aF72P0003","NR21-NG-C4a-Cass-0007_B08","B08","B","08","SeedNursumuNR21C4aF72P0003-706-2","NR21C4aF72P0003","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B09|||NR21C4aF73P0005","NR21-NG-C4a-Cass-0007_B09","B09","B","09","SeedNursumuNR21C4aF73P0005-714-2","NR21C4aF73P0005","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B10|||NR21C4aF74P0002","NR21-NG-C4a-Cass-0007_B10","B10","B","10","SeedNursumuNR21C4aF74P0002-722-2","NR21C4aF74P0002","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B11|||NR21C4aF74P0010","NR21-NG-C4a-Cass-0007_B11","B11","B","11","SeedNursumuNR21C4aF74P0010-730-2","NR21C4aF74P0010","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_B12|||NR21C4aF80P0001","NR21-NG-C4a-Cass-0007_B12","B12","B","12","SeedNursumuNR21C4aF80P0001-738-2","NR21C4aF80P0001","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C01|||NR21C4aF65P0015","NR21-NG-C4a-Cass-0007_C01","C01","C","01","SeedNursumuNR21C4aF65P0015-636-2","NR21C4aF65P0015","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C02|||NR21C4aF65P0023","NR21-NG-C4a-Cass-0007_C02","C02","C","02","SeedNursumuNR21C4aF65P0023-644-2","NR21C4aF65P0023","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C03|||NR21C4aF69P0003","NR21-NG-C4a-Cass-0007_C03","C03","C","03","SeedNursumuNR21C4aF69P0003-661-2","NR21C4aF69P0003","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C04|||NR21C4aF69P0011","NR21-NG-C4a-Cass-0007_C04","C04","C","04","SeedNursumuNR21C4aF69P0011-669-2","NR21C4aF69P0011","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C05|||NR21C4aF69P0019","NR21-NG-C4a-Cass-0007_C05","C05","C","05","SeedNursumuNR21C4aF69P0019-677-2","NR21C4aF69P0019","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C06|||NR21C4aF69P0027","NR21-NG-C4a-Cass-0007_C06","C06","C","06","SeedNursumuNR21C4aF69P0027-685-2","NR21C4aF69P0027","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C07|||NR21C4aF70P0003","NR21-NG-C4a-Cass-0007_C07","C07","C","07","SeedNursumuNR21C4aF70P0003-699-2","NR21C4aF70P0003","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C08|||NR21C4aF72P0004","NR21-NG-C4a-Cass-0007_C08","C08","C","08","SeedNursumuNR21C4aF72P0004-707-2","NR21C4aF72P0004","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0007","1/27/2022","NR21-NG-C4a-Cass-0007_C09|||NR21C4aF73P0006","NR21-NG-C4a-Cass-0007_C09","C09","C","09","SeedNursumuNR21C4aF73P0006-715-2","NR21C4aF73P0006","","PRINCESS","NR21-NG-C4-Cass-0007","leaf","NA","NA","NA","0"
