"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A01|||NR21C4aF243P0006","NR21-NG-C4a-Cass-0017_A01","A01","A","01","SeedNursumuNR21C4aF243P0006-1634-4","NR21C4aF243P0006","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A02|||NR21C4aF245P0002","NR21-NG-C4a-Cass-0017_A02","A02","A","02","SeedNursumuNR21C4aF245P0002-1643-4","NR21C4aF245P0002","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A03|||NR21C4aF247P0001","NR21-NG-C4a-Cass-0017_A03","A03","A","03","SeedNursumuNR21C4aF247P0001-1652-4","NR21C4aF247P0001","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A04|||NR21C4aF248P0001","NR21-NG-C4a-Cass-0017_A04","A04","A","04","SeedNursumuNR21C4aF248P0001-1662-4","NR21C4aF248P0001","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A05|||NR21C4aF251P0003","NR21-NG-C4a-Cass-0017_A05","A05","A","05","SeedNursumuNR21C4aF251P0003-1670-4","NR21C4aF251P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A06|||NR21C4aF252P0003","NR21-NG-C4a-Cass-0017_A06","A06","A","06","SeedNursumuNR21C4aF252P0003-1678-4","NR21C4aF252P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A07|||NR21C4aF254P0002","NR21-NG-C4a-Cass-0017_A07","A07","A","07","SeedNursumuNR21C4aF254P0002-1686-4","NR21C4aF254P0002","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A08|||NR21C4aF254P0010","NR21-NG-C4a-Cass-0017_A08","A08","A","08","SeedNursumuNR21C4aF254P0010-1694-4","NR21C4aF254P0010","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A09|||NR21C4aF258P0003","NR21-NG-C4a-Cass-0017_A09","A09","A","09","SeedNursumuNR21C4aF258P0003-1705-4","NR21C4aF258P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A10|||NR21C4aF267P0001","NR21-NG-C4a-Cass-0017_A10","A10","A","10","SeedNursumuNR21C4aF267P0001-1713-4","NR21C4aF267P0001","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A11|||NR21C4aF269P0007","NR21-NG-C4a-Cass-0017_A11","A11","A","11","SeedNursumuNR21C4aF269P0007-1721-4","NR21C4aF269P0007","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_A12|||NR21C4aF271P0003","NR21-NG-C4a-Cass-0017_A12","A12","A","12","SeedNursumuNR21C4aF271P0003-1728-4","NR21C4aF271P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B01|||NR21C4aF243P0007","NR21-NG-C4a-Cass-0017_B01","B01","B","01","SeedNursumuNR21C4aF243P0007-1635-4","NR21C4aF243P0007","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B02|||NR21C4aF245P0003","NR21-NG-C4a-Cass-0017_B02","B02","B","02","SeedNursumuNR21C4aF245P0003-1644-4","NR21C4aF245P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B03|||NR21C4aF247P0002","NR21-NG-C4a-Cass-0017_B03","B03","B","03","SeedNursumuNR21C4aF247P0002-1653-4","NR21C4aF247P0002","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B04|||NR21C4aF249P0001","NR21-NG-C4a-Cass-0017_B04","B04","B","04","SeedNursumuNR21C4aF249P0001-1663-4","NR21C4aF249P0001","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B05|||NR21C4aF251P0004","NR21-NG-C4a-Cass-0017_B05","B05","B","05","SeedNursumuNR21C4aF251P0004-1671-4","NR21C4aF251P0004","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B06|||NR21C4aF252P0004","NR21-NG-C4a-Cass-0017_B06","B06","B","06","SeedNursumuNR21C4aF252P0004-1679-4","NR21C4aF252P0004","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B07|||NR21C4aF254P0003","NR21-NG-C4a-Cass-0017_B07","B07","B","07","SeedNursumuNR21C4aF254P0003-1687-4","NR21C4aF254P0003","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B08|||NR21C4aF254P0011","NR21-NG-C4a-Cass-0017_B08","B08","B","08","SeedNursumuNR21C4aF254P0011-1695-4","NR21C4aF254P0011","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0017","2/2/2022","NR21-NG-C4a-Cass-0017_B09|||NR21C4aF261P0001","NR21-NG-C4a-Cass-0017_B09","B09","B","09","SeedNursumuNR21C4aF261P0001-1706-4","NR21C4aF261P0001","","PRINCESS","NR21-NG-C4-Cass-0017","leaf","NA","NA","NA","0"
