"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A01|||NR21C4aF80P0006","NR21-NG-C4a-Cass-0008_A01","A01","A","01","SeedNursumuNR21C4aF80P0006-743-2","NR21C4aF80P0006","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A02|||NR21C4aF83P0008","NR21-NG-C4a-Cass-0008_A02","A02","A","02","SeedNursumuNR21C4aF83P0008-752-2","NR21C4aF83P0008","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A03|||NR21C4aF84P0002","NR21-NG-C4a-Cass-0008_A03","A03","A","03","SeedNursumuNR21C4aF84P0002-760-2","NR21C4aF84P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A04|||NR21C4aF87P0004","NR21-NG-C4a-Cass-0008_A04","A04","A","04","SeedNursumuNR21C4aF87P0004-768-2","NR21C4aF87P0004","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A05|||NR21C4aF88P0002","NR21-NG-C4a-Cass-0008_A05","A05","A","05","SeedNursumuNR21C4aF88P0002-777-2","NR21C4aF88P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A06|||NR21C4aF89P0002","NR21-NG-C4a-Cass-0008_A06","A06","A","06","SeedNursumuNR21C4aF89P0002-786-2","NR21C4aF89P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A07|||NR21C4aF90P0004","NR21-NG-C4a-Cass-0008_A07","A07","A","07","SeedNursumuNR21C4aF90P0004-795-2","NR21C4aF90P0004","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A08|||NR21C4aF92P0006","NR21-NG-C4a-Cass-0008_A08","A08","A","08","SeedNursumuNR21C4aF92P0006-803-2","NR21C4aF92P0006","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A09|||NR21C4aF94P0005","NR21-NG-C4a-Cass-0008_A09","A09","A","09","SeedNursumuNR21C4aF94P0005-811-2","NR21C4aF94P0005","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A10|||NR21C4aF94P0013","NR21-NG-C4a-Cass-0008_A10","A10","A","10","SeedNursumuNR21C4aF94P0013-819-2","NR21C4aF94P0013","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A11|||NR21C4aF95P0003","NR21-NG-C4a-Cass-0008_A11","A11","A","11","SeedNursumuNR21C4aF95P0003-827-2","NR21C4aF95P0003","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_A12|||NR21C4aF95P0010","NR21-NG-C4a-Cass-0008_A12","A12","A","12","SeedNursumuNR21C4aF95P0010-834-2","NR21C4aF95P0010","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B01|||NR21C4aF83P0001","NR21-NG-C4a-Cass-0008_B01","B01","B","01","SeedNursumuNR21C4aF83P0001-745-2","NR21C4aF83P0001","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B02|||NR21C4aF83P0009","NR21-NG-C4a-Cass-0008_B02","B02","B","02","SeedNursumuNR21C4aF83P0009-753-2","NR21C4aF83P0009","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B03|||NR21C4aF84P0003","NR21-NG-C4a-Cass-0008_B03","B03","B","03","SeedNursumuNR21C4aF84P0003-761-2","NR21C4aF84P0003","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B04|||NR21C4aF87P0005","NR21-NG-C4a-Cass-0008_B04","B04","B","04","SeedNursumuNR21C4aF87P0005-769-2","NR21C4aF87P0005","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B05|||NR21C4aF88P0003","NR21-NG-C4a-Cass-0008_B05","B05","B","05","SeedNursumuNR21C4aF88P0003-778-2","NR21C4aF88P0003","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B06|||NR21C4aF89P0003","NR21-NG-C4a-Cass-0008_B06","B06","B","06","SeedNursumuNR21C4aF89P0003-787-2","NR21C4aF89P0003","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B07|||NR21C4aF91P0001","NR21-NG-C4a-Cass-0008_B07","B07","B","07","SeedNursumuNR21C4aF91P0001-796-2","NR21C4aF91P0001","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B08|||NR21C4aF93P0001","NR21-NG-C4a-Cass-0008_B08","B08","B","08","SeedNursumuNR21C4aF93P0001-804-2","NR21C4aF93P0001","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B09|||NR21C4aF94P0006","NR21-NG-C4a-Cass-0008_B09","B09","B","09","SeedNursumuNR21C4aF94P0006-812-2","NR21C4aF94P0006","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B10|||NR21C4aF94P0014","NR21-NG-C4a-Cass-0008_B10","B10","B","10","SeedNursumuNR21C4aF94P0014-820-2","NR21C4aF94P0014","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B11|||NR21C4aF95P0004","NR21-NG-C4a-Cass-0008_B11","B11","B","11","SeedNursumuNR21C4aF95P0004-828-2","NR21C4aF95P0004","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_B12|||NR21C4aF95P0011","NR21-NG-C4a-Cass-0008_B12","B12","B","12","SeedNursumuNR21C4aF95P0011-835-2","NR21C4aF95P0011","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C01|||NR21C4aF83P0002","NR21-NG-C4a-Cass-0008_C01","C01","C","01","SeedNursumuNR21C4aF83P0002-746-2","NR21C4aF83P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C02|||NR21C4aF83P0010","NR21-NG-C4a-Cass-0008_C02","C02","C","02","SeedNursumuNR21C4aF83P0010-754-2","NR21C4aF83P0010","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C03|||NR21C4aF85P0001","NR21-NG-C4a-Cass-0008_C03","C03","C","03","SeedNursumuNR21C4aF85P0001-762-2","NR21C4aF85P0001","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C04|||NR21C4aF87P0006","NR21-NG-C4a-Cass-0008_C04","C04","C","04","SeedNursumuNR21C4aF87P0006-770-2","NR21C4aF87P0006","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C05|||NR21C4aF88P0004","NR21-NG-C4a-Cass-0008_C05","C05","C","05","SeedNursumuNR21C4aF88P0004-779-2","NR21C4aF88P0004","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C06|||NR21C4aF89P0004","NR21-NG-C4a-Cass-0008_C06","C06","C","06","SeedNursumuNR21C4aF89P0004-788-2","NR21C4aF89P0004","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C07|||NR21C4aF91P0002","NR21-NG-C4a-Cass-0008_C07","C07","C","07","SeedNursumuNR21C4aF91P0002-797-2","NR21C4aF91P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C08|||NR21C4aF93P0002","NR21-NG-C4a-Cass-0008_C08","C08","C","08","SeedNursumuNR21C4aF93P0002-805-2","NR21C4aF93P0002","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C09|||NR21C4aF94P0007","NR21-NG-C4a-Cass-0008_C09","C09","C","09","SeedNursumuNR21C4aF94P0007-813-2","NR21C4aF94P0007","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C10|||NR21C4aF94P0015","NR21-NG-C4a-Cass-0008_C10","C10","C","10","SeedNursumuNR21C4aF94P0015-821-2","NR21C4aF94P0015","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C11|||NR21C4aF95P0005","NR21-NG-C4a-Cass-0008_C11","C11","C","11","SeedNursumuNR21C4aF95P0005-829-2","NR21C4aF95P0005","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
"NR21-NG-C4a-Cass-0008","1/27/2022","NR21-NG-C4a-Cass-0008_C12|||NR21C4aF95P0012","NR21-NG-C4a-Cass-0008_C12","C12","C","12","SeedNursumuNR21C4aF95P0012-836-2","NR21C4aF95P0012","","PRINCESS","NR21-NG-C4-Cass-0008","leaf","NA","NA","NA","0"
