"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A01|||NR20C3F1P0001","NR20-NG-C3-Cass-0001_A01","A01","A","01","NR20C3F1P0001","NR20C3F1P0001","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A02|||NR20C3F2P0003","NR20-NG-C3-Cass-0001_A02","A02","A","02","NR20C3F2P0003","NR20C3F2P0003","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A03|||NR20C3F2P0011","NR20-NG-C3-Cass-0001_A03","A03","A","03","NR20C3F2P0011","NR20C3F2P0011","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A04|||NR20C3F2P0020","NR20-NG-C3-Cass-0001_A04","A04","A","04","NR20C3F2P0020","NR20C3F2P0020","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A05|||NR20C3F2P0028","NR20-NG-C3-Cass-0001_A05","A05","A","05","NR20C3F2P0028","NR20C3F2P0028","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A06|||NR20C3F3P0003","NR20-NG-C3-Cass-0001_A06","A06","A","06","NR20C3F3P0003","NR20C3F3P0003","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A07|||NR20C3F3P0011","NR20-NG-C3-Cass-0001_A07","A07","A","07","NR20C3F3P0011","NR20C3F3P0011","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A08|||NR20C3F3P0021","NR20-NG-C3-Cass-0001_A08","A08","A","08","NR20C3F3P0021","NR20C3F3P0021","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A09|||NR20C3F3P0030","NR20-NG-C3-Cass-0001_A09","A09","A","09","NR20C3F3P0030","NR20C3F3P0030","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A10|||NR20C3F4P0007","NR20-NG-C3-Cass-0001_A10","A10","A","10","NR20C3F4P0007","NR20C3F4P0007","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A11|||NR20C3F4P0016","NR20-NG-C3-Cass-0001_A11","A11","A","11","NR20C3F4P0016","NR20C3F4P0016","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_A12|||NR20C3F4P0025","NR20-NG-C3-Cass-0001_A12","A12","A","12","NR20C3F4P0025","NR20C3F4P0025","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_B01|||NR20C3F1P0002","NR20-NG-C3-Cass-0001_B01","B01","B","01","NR20C3F1P0002","NR20C3F1P0002","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_B02|||NR20C3F2P0004","NR20-NG-C3-Cass-0001_B02","B02","B","02","NR20C3F2P0004","NR20C3F2P0004","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_B03|||NR20C3F2P0012","NR20-NG-C3-Cass-0001_B03","B03","B","03","NR20C3F2P0012","NR20C3F2P0012","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_B04|||NR20C3F2P0021","NR20-NG-C3-Cass-0001_B04","B04","B","04","NR20C3F2P0021","NR20C3F2P0021","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
"NR20-NG-C3-Cass-0001","2020-12-09","NR20-NG-C3-Cass-0001_B05|||NR20C3F2P0029","NR20-NG-C3-Cass-0001_B05","B05","B","05","NR20C3F2P0029","NR20C3F2P0029","","PRINCESS","NR20-NG-C3-Cass-0001","leaf","NA","NA","NA","0"
