"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_A01|||NR19C3aF236P0001","NR-NG-C3-Cass-0005_A01","A01","A","01","NR19C3aF236P0001","NR19C3aF236P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_A02|||NR19C3aF240P0001","NR-NG-C3-Cass-0005_A02","A02","A","02","NR19C3aF240P0001","NR19C3aF240P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_A03|||NR19C3aF247P0001","NR-NG-C3-Cass-0005_A03","A03","A","03","NR19C3aF247P0001","NR19C3aF247P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_A04|||NR19C3aF253P0001","NR-NG-C3-Cass-0005_A04","A04","A","04","NR19C3aF253P0001","NR19C3aF253P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_B01|||NR19C3aF236P0002","NR-NG-C3-Cass-0005_B01","B01","B","01","NR19C3aF236P0002","NR19C3aF236P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_B02|||NR19C3aF243P0001","NR-NG-C3-Cass-0005_B02","B02","B","02","NR19C3aF243P0001","NR19C3aF243P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_B03|||NR19C3aF248P0001","NR-NG-C3-Cass-0005_B03","B03","B","03","NR19C3aF248P0001","NR19C3aF248P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_B04|||NR19C3aF254P0001","NR-NG-C3-Cass-0005_B04","B04","B","04","NR19C3aF254P0001","NR19C3aF254P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_C01|||NR19C3aF236P0003","NR-NG-C3-Cass-0005_C01","C01","C","01","NR19C3aF236P0003","NR19C3aF236P0003","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_C02|||NR19C3aF244P0002","NR-NG-C3-Cass-0005_C02","C02","C","02","NR19C3aF244P0002","NR19C3aF244P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_C03|||NR19C3aF249P0001","NR-NG-C3-Cass-0005_C03","C03","C","03","NR19C3aF249P0001","NR19C3aF249P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_C04|||NR19C3aF254P0002","NR-NG-C3-Cass-0005_C04","C04","C","04","NR19C3aF254P0002","NR19C3aF254P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_D01|||NR19C3aF236P0004","NR-NG-C3-Cass-0005_D01","D01","D","01","NR19C3aF236P0004","NR19C3aF236P0004","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_D02|||NR19C3aF244P0003","NR-NG-C3-Cass-0005_D02","D02","D","02","NR19C3aF244P0003","NR19C3aF244P0003","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_D03|||NR19C3aF250P0001","NR-NG-C3-Cass-0005_D03","D03","D","03","NR19C3aF250P0001","NR19C3aF250P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_D04|||NR19C3aF255P0001","NR-NG-C3-Cass-0005_D04","D04","D","04","NR19C3aF255P0001","NR19C3aF255P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_E01|||NR19C3aF236P0005","NR-NG-C3-Cass-0005_E01","E01","E","01","NR19C3aF236P0005","NR19C3aF236P0005","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_E02|||NR19C3aF244P0004","NR-NG-C3-Cass-0005_E02","E02","E","02","NR19C3aF244P0004","NR19C3aF244P0004","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_E03|||NR19C3aF250P0002","NR-NG-C3-Cass-0005_E03","E03","E","03","NR19C3aF250P0002","NR19C3aF250P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_E04|||NR19C3aF260P0001","NR-NG-C3-Cass-0005_E04","E04","E","04","NR19C3aF260P0001","NR19C3aF260P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_F01|||NR19C3aF237P0001","NR-NG-C3-Cass-0005_F01","F01","F","01","NR19C3aF237P0001","NR19C3aF237P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_F02|||NR19C3aF245P0001","NR-NG-C3-Cass-0005_F02","F02","F","02","NR19C3aF245P0001","NR19C3aF245P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_F03|||NR19C3aF250P0003","NR-NG-C3-Cass-0005_F03","F03","F","03","NR19C3aF250P0003","NR19C3aF250P0003","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_F04|||NR19C3aF263P0001","NR-NG-C3-Cass-0005_F04","F04","F","04","NR19C3aF263P0001","NR19C3aF263P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_G01|||NR19C3aF239P0001","NR-NG-C3-Cass-0005_G01","G01","G","01","NR19C3aF239P0001","NR19C3aF239P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_G02|||NR19C3aF246P0001","NR-NG-C3-Cass-0005_G02","G02","G","02","NR19C3aF246P0001","NR19C3aF246P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_G03|||NR19C3aF252P0001","NR-NG-C3-Cass-0005_G03","G03","G","03","NR19C3aF252P0001","NR19C3aF252P0001","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_G12|||BLANK","NR-NG-C3-Cass-0005_G12","G12","G","12","BLANK","BLANK","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","1"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_H01|||NR19C3aF239P0002","NR-NG-C3-Cass-0005_H01","H01","H","01","NR19C3aF239P0002","NR19C3aF239P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_H02|||NR19C3aF246P0002","NR-NG-C3-Cass-0005_H02","H02","H","02","NR19C3aF246P0002","NR19C3aF246P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_H03|||NR19C3aF252P0002","NR-NG-C3-Cass-0005_H03","H03","H","03","NR19C3aF252P0002","NR19C3aF252P0002","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","0"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_H11|||BLANK","NR-NG-C3-Cass-0005_H11","H11","H","11","BLANK","BLANK","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","1"
"NR-NG-C3-Cass-0005","2020-06-29","NR-NG-C3-Cass-0005_H12|||BLANK","NR-NG-C3-Cass-0005_H12","H12","H","12","BLANK","BLANK","","PRINCESS","NR-NG-C3-Cass-0005","leaf","NA","NA","NA","1"
