"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A01|||NR17F1C2aP001","Plate1_A01","A01","A","01","NRCRI-2017-umuseedlingF1C2aP001","NR17F1C2aP001","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A02|||NR17F1C2aP009","Plate1_A02","A02","A","02","NRCRI-2017-umuseedlingF1C2aP009","NR17F1C2aP009","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A03|||NR17F3C2aP003","Plate1_A03","A03","A","03","NRCRI-2017-umuseedlingF1C2aP016","NR17F3C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A04|||NR17F4C2aP001","Plate1_A04","A04","A","04","NRCRI-2017-umuseedlingF1C2aP024","NR17F4C2aP001","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A05|||NR17F5C2aP007","Plate1_A05","A05","A","05","NRCRI-2017-umuseedlingF1C2aP032","NR17F5C2aP007","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A06|||NR17F5C2aP015","Plate1_A06","A06","A","06","NRCRI-2017-umuseedlingF1C2aP040","NR17F5C2aP015","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A07|||NR17F5C2aP023","Plate1_A07","A07","A","07","NRCRI-2017-umuseedlingF1C2aP048","NR17F5C2aP023","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A08|||NR17F6C2aP002","Plate1_A08","A08","A","08","NRCRI-2017-umuseedlingF1C2aP056","NR17F6C2aP002","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A09|||NR17F6C2aP010","Plate1_A09","A09","A","09","NRCRI-2017-umuseedlingF1C2aP064","NR17F6C2aP010","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A10|||NR17F6C2aP018","Plate1_A10","A10","A","10","NRCRI-2017-umuseedlingF1C2aP072","NR17F6C2aP018","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A11|||NR17F6C2aP026","Plate1_A11","A11","A","11","NRCRI-2017-umuseedlingF1C2aP080","NR17F6C2aP026","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_A12|||NR17F6C2aP034","Plate1_A12","A12","A","12","NRCRI-2017-umuseedlingF1C2aP088","NR17F6C2aP034","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B01|||NR17F1C2aP002","Plate1_B01","B01","B","01","NR17F1C2aP002","NR17F1C2aP002","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B02|||NR17F1C2aP010","Plate1_B02","B02","B","02","NRCRI-2017-umuseedlingF1C2aP010","NR17F1C2aP010","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B03|||NR17F3C2aP004","Plate1_B03","B03","B","03","NRCRI-2017-umuseedlingF1C2aP017","NR17F3C2aP004","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B04|||NR17F4C2aP002","Plate1_B04","B04","B","04","NRCRI-2017-umuseedlingF1C2aP025","NR17F4C2aP002","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B05|||NR17F5C2aP008","Plate1_B05","B05","B","05","NRCRI-2017-umuseedlingF1C2aP033","NR17F5C2aP008","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B06|||NR17F5C2aP016","Plate1_B06","B06","B","06","NRCRI-2017-umuseedlingF1C2aP041","NR17F5C2aP016","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B07|||NR17F5C2aP024","Plate1_B07","B07","B","07","NRCRI-2017-umuseedlingF1C2aP049","NR17F5C2aP024","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B08|||NR17F6C2aP003","Plate1_B08","B08","B","08","NRCRI-2017-umuseedlingF1C2aP057","NR17F6C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B09|||NR17F6C2aP011","Plate1_B09","B09","B","09","NRCRI-2017-umuseedlingF1C2aP065","NR17F6C2aP011","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B10|||NR17F6C2aP019","Plate1_B10","B10","B","10","NRCRI-2017-umuseedlingF1C2aP073","NR17F6C2aP019","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B11|||NR17F6C2aP027","Plate1_B11","B11","B","11","NRCRI-2017-umuseedlingF1C2aP081","NR17F6C2aP027","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_B12|||NR17F6C2aP035","Plate1_B12","B12","B","12","NRCRI-2017-umuseedlingF1C2aP089","NR17F6C2aP035","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C01|||NR17F1C2aP003","Plate1_C01","C01","C","01","NRCRI-2017-umuseedlingF1C2aP003","NR17F1C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C02|||NR17F1C2aP011","Plate1_C02","C02","C","02","NRCRI-2017-umuseedlingF1C2aP011","NR17F1C2aP011","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C03|||NR17F3C2aP005","Plate1_C03","C03","C","03","NRCRI-2017-umuseedlingF1C2aP018","NR17F3C2aP005","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C04|||NR17F5C2aP001","Plate1_C04","C04","C","04","NRCRI-2017-umuseedlingF1C2aP026","NR17F5C2aP001","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C05|||NR17F5C2aP009","Plate1_C05","C05","C","05","NRCRI-2017-umuseedlingF1C2aP034","NR17F5C2aP009","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C06|||NR17F5C2aP017","Plate1_C06","C06","C","06","NRCRI-2017-umuseedlingF1C2aP042","NR17F5C2aP017","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C07|||NR17F5C2aP025","Plate1_C07","C07","C","07","NRCRI-2017-umuseedlingF1C2aP050","NR17F5C2aP025","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C08|||NR17F6C2aP004","Plate1_C08","C08","C","08","NRCRI-2017-umuseedlingF1C2aP058","NR17F6C2aP004","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C09|||NR17F6C2aP012","Plate1_C09","C09","C","09","NRCRI-2017-umuseedlingF1C2aP066","NR17F6C2aP012","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C10|||NR17F6C2aP020","Plate1_C10","C10","C","10","NRCRI-2017-umuseedlingF1C2aP074","NR17F6C2aP020","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C11|||NR17F6C2aP028","Plate1_C11","C11","C","11","NR17F6C2aP028","NR17F6C2aP028","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_C12|||NR17F6C2aP036","Plate1_C12","C12","C","12","NRCRI-2017-umuseedlingF1C2aP090","NR17F6C2aP036","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D01|||NR17F1C2aP004","Plate1_D01","D01","D","01","NRCRI-2017-umuseedlingF1C2aP004","NR17F1C2aP004","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D02|||BLANK","Plate1_D02","D02","D","02","BLANK","BLANK","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","1"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D03|||NR17F3C2aP006","Plate1_D03","D03","D","03","NRCRI-2017-umuseedlingF1C2aP019","NR17F3C2aP006","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D04|||NR17F5C2aP002","Plate1_D04","D04","D","04","NR17F5C2aP002","NR17F5C2aP002","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D05|||NR17F5C2aP010","Plate1_D05","D05","D","05","NRCRI-2017-umuseedlingF1C2aP035","NR17F5C2aP010","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D06|||NR17F5C2aP018","Plate1_D06","D06","D","06","NRCRI-2017-umuseedlingF1C2aP043","NR17F5C2aP018","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D07|||NR17F5C2aP026","Plate1_D07","D07","D","07","NRCRI-2017-umuseedlingF1C2aP051","NR17F5C2aP026","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D08|||NR17F6C2aP005","Plate1_D08","D08","D","08","NRCRI-2017-umuseedlingF1C2aP059","NR17F6C2aP005","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D09|||NR17F6C2aP013","Plate1_D09","D09","D","09","NRCRI-2017-umuseedlingF1C2aP067","NR17F6C2aP013","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D10|||NR17F6C2aP021","Plate1_D10","D10","D","10","NRCRI-2017-umuseedlingF1C2aP075","NR17F6C2aP021","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D11|||NR17F6C2aP029","Plate1_D11","D11","D","11","NRCRI-2017-umuseedlingF1C2aP083","NR17F6C2aP029","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_D12|||NR17F6C2aP037","Plate1_D12","D12","D","12","NRCRI-2017-umuseedlingF1C2aP091","NR17F6C2aP037","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E01|||NR17F1C2aP005","Plate1_E01","E01","E","01","NRCRI-2017-umuseedlingF1C2aP005","NR17F1C2aP005","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E02|||NR17F2C2aP001","Plate1_E02","E02","E","02","NRCRI-2017-umuseedlingF1C2aP012","NR17F2C2aP001","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E03|||NR17F3C2aP007","Plate1_E03","E03","E","03","NRCRI-2017-umuseedlingF1C2aP020","NR17F3C2aP007","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E04|||NR17F5C2aP003","Plate1_E04","E04","E","04","NRCRI-2017-umuseedlingF1C2aP028","NR17F5C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E05|||NR17F5C2aP011","Plate1_E05","E05","E","05","NRCRI-2017-umuseedlingF1C2aP036","NR17F5C2aP011","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E06|||NR17F5C2aP019","Plate1_E06","E06","E","06","NRCRI-2017-umuseedlingF1C2aP044","NR17F5C2aP019","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E07|||NR17F5C2aP027","Plate1_E07","E07","E","07","NRCRI-2017-umuseedlingF1C2aP052","NR17F5C2aP027","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E08|||NR17F6C2aP006","Plate1_E08","E08","E","08","NRCRI-2017-umuseedlingF1C2aP060","NR17F6C2aP006","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E09|||NR17F6C2aP014","Plate1_E09","E09","E","09","NRCRI-2017-umuseedlingF1C2aP068","NR17F6C2aP014","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E10|||NR17F6C2aP022","Plate1_E10","E10","E","10","NRCRI-2017-umuseedlingF1C2aP076","NR17F6C2aP022","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E11|||NR17F6C2aP030","Plate1_E11","E11","E","11","NRCRI-2017-umuseedlingF1C2aP084","NR17F6C2aP030","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_E12|||NR17F6C2aP038","Plate1_E12","E12","E","12","NRCRI-2017-umuseedlingF1C2aP092","NR17F6C2aP038","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F01|||NR17F1C2aP006","Plate1_F01","F01","F","01","NRCRI-2017-umuseedlingF1C2aP006","NR17F1C2aP006","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F02|||NR17F2C2aP002","Plate1_F02","F02","F","02","NRCRI-2017-umuseedlingF1C2aP013","NR17F2C2aP002","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F03|||NR17F3C2aP008","Plate1_F03","F03","F","03","NRCRI-2017-umuseedlingF1C2aP021","NR17F3C2aP008","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F04|||NR17F5C2aP004","Plate1_F04","F04","F","04","NR17F5C2aP004","NR17F5C2aP004","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F05|||NR17F5C2aP012","Plate1_F05","F05","F","05","NRCRI-2017-umuseedlingF1C2aP037","NR17F5C2aP012","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F06|||NR17F5C2aP020","Plate1_F06","F06","F","06","NR17F5C2aP020","NR17F5C2aP020","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F07|||NR17F5C2aP028","Plate1_F07","F07","F","07","NRCRI-2017-umuseedlingF1C2aP053","NR17F5C2aP028","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F08|||NR17F6C2aP007","Plate1_F08","F08","F","08","NRCRI-2017-umuseedlingF1C2aP061","NR17F6C2aP007","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F09|||NR17F6C2aP015","Plate1_F09","F09","F","09","NRCRI-2017-umuseedlingF1C2aP069","NR17F6C2aP015","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F10|||NR17F6C2aP023","Plate1_F10","F10","F","10","NRCRI-2017-umuseedlingF1C2aP077","NR17F6C2aP023","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F11|||NR17F6C2aP031","Plate1_F11","F11","F","11","NRCRI-2017-umuseedlingF1C2aP085","NR17F6C2aP031","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_F12|||NR17F6C2aP039","Plate1_F12","F12","F","12","NRCRI-2017-umuseedlingF1C2aP093","NR17F6C2aP039","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0001c","6/1/2018","Plate1_G01|||NR17F1C2aP007","Plate1_G01","G01","G","01","NRCRI-2017-umuseedlingF1C2aP007","NR17F1C2aP007","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
