"trial_name","acquisition_date","exported_tissue_sample_name","tissue_sample_name","well_A01","row_number","col_number","source_observation_unit_name","accession_name","synonyms","dna_person","notes","tissue_type","extraction","concentration","volume","is_blank"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A01|||NR17F62C2aP017","plate7_A01","A01","A","01","NRCRI-2017-umuseedlingF1C2aP576","NR17F62C2aP017","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A02|||NR17F62C2aP025","plate7_A02","A02","A","02","NRCRI-2017-umuseedlingF1C2aP584","NR17F62C2aP025","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A03|||NR17F63C2aP003","plate7_A03","A03","A","03","NRCRI-2017-umuseedlingF1C2aP591","NR17F63C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A04|||NR17F65C2aP005","plate7_A04","A04","A","04","NRCRI-2017-umuseedlingF1C2aP599","NR17F65C2aP005","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A05|||NR17F65C2aP013","plate7_A05","A05","A","05","NRCRI-2017-umuseedlingF1C2aP607","NR17F65C2aP013","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A06|||NR17F65C2aP021","plate7_A06","A06","A","06","NRCRI-2017-umuseedlingF1C2aP615","NR17F65C2aP021","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A07|||NR17F65C2aP029","plate7_A07","A07","A","07","NRCRI-2017-umuseedlingF1C2aP623","NR17F65C2aP029","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A08|||NR17F66C2aP004","plate7_A08","A08","A","08","NRCRI-2017-umuseedlingF1C2aP631","NR17F66C2aP004","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A09|||NR17F66C2aP012","plate7_A09","A09","A","09","NRCRI-2017-umuseedlingF1C2aP639","NR17F66C2aP012","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
"NR-NG-C2a-Cass-0007c","6/4/2018","plate7_A10|||NR17F69C2aP003","plate7_A10","A10","A","10","NRCRI-2017-umuseedlingF1C2aP647","NR17F69C2aP003","","PRINCESS","C2a seedlings","Leaf","CTAB","NA","NA","0"
